         445860 function calls (441040 primitive calls) in 3.276 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http_proxy.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http2.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/socks_proxy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/__init__.py:11(AsyncHTTP2Connection)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/__init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.010    0.010 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.004    0.004 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/connection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http11.py:36(HTTPConnectionState)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http11.py:43(AsyncHTTP11Connection)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http11.py:324(HTTP11ConnectionByteStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.002    0.002 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http11.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/interfaces.py:20(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/interfaces.py:87(AsyncConnectionInterface)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/interfaces.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/connection_pool.py:17(AsyncPoolRequest)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/connection_pool.py:43(AsyncConnectionPool)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/connection_pool.py:389(PoolByteStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/connection_pool.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http_proxy.py:54(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http_proxy.py:169(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http_proxy.py:233(AsyncTunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http_proxy.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/http2.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_async/socks_proxy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/mock.py:16(MockSSLObject)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/mock.py:58(MockBackend)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/mock.py:85(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/mock.py:119(AsyncMockBackend)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/mock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/anyio.py:21(AnyIOStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/anyio.py:97(AnyIOBackend)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/anyio.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_backends/trio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:12(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:15(resource_path)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:11(FileReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:27(ZipReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:49(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/readers.py:108(NamespaceReader)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.10/importlib/readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:44(BadZipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:48(LargeZipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:321(ZipInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:597(LZMACompressor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:620(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:721(_SharedFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:761(_Tellable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:781(ZipExtFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:1110(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:1195(ZipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:1959(PyZipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:2191(CompleteDirs)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:2251(FastLookup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:2275(Path)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/util.py:222(_LazyModule)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/util.py:268(LazyLoader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/idna.py:144(Codec)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/idna.py:216(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/idna.py:251(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/idna.py:290(StreamWriter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/idna.py:293(StreamReader)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/idna.py:298(getregentry)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/encodings/idna.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/stringprep.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_streams.py:91(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_streams.py:98(ObjectStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_streams.py:118(ByteReceiveStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_streams.py:149(ByteSendStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_streams.py:161(ByteStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_streams.py:190(Listener)
        1    0.000    0.000    0.008    0.008 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_tasks.py:22(TaskStatus)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_tasks.py:37(TaskGroup)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_subprocesses.py:10(Process)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_subprocesses.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_testing.py:11(TestRunner)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/abc/_testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:17(EventStatistics)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:26(CapacityLimiterStatistics)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:44(LockStatistics)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:58(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:70(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:80(Event)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:110(EventAdapter)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:148(Lock)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:196(LockAdapter)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:260(Condition)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:350(Semaphore)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:434(SemaphoreAdapter)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:493(CapacityLimiter)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:607(CapacityLimiterAdapter)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:700(ResourceGuard)
        1    0.000    0.000    0.013    0.013 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_synchronization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/lowlevel.py:71(_TokenWrapper)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/lowlevel.py:77(_NoValueSet)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/lowlevel.py:81(RunvarToken)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/lowlevel.py:90(RunVar)
        1    0.000    0.000    0.003    0.003 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/lowlevel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_tasks.py:20(CancelScope)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_testing.py:9(TaskInfo)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/from_thread.py:84(_BlockingAsyncContextManager)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/from_thread.py:137(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/from_thread.py:145(BlockingPortal)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/from_thread.py:398(BlockingPortalProvider)
        1    0.000    0.000    0.006    0.006 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/from_thread.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/concurrent/futures/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:45(Error)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:49(CancelledError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:53(TimeoutError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:57(InvalidStateError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:61(_Waiter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:76(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:98(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:113(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:143(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:327(Future)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:571(Executor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/concurrent/futures/_base.py:653(BrokenExecutor)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/concurrent/futures/_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_resources.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_signals.py:1(<module>)
        1    0.000    0.000    0.011    0.011 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_sockets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/stapled.py:22(StapledByteStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/stapled.py:58(StapledObjectStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/stapled.py:94(MultiListener)
        1    0.000    0.000    0.004    0.004 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/stapled.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/tls.py:32(TLSAttribute)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/tls.py:60(TLSStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/tls.py:251(TLSListener)
        1    0.000    0.000    0.004    0.004 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/tls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.010    0.010 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/memory.py:24(MemoryObjectStreamStatistics)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/memory.py:36(MemoryObjectItemReceiver)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/memory.py:48(MemoryObjectStreamState)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/memory.py:72(MemoryObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/memory.py:190(MemoryObjectSendStream)
        1    0.000    0.000    0.008    0.008 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/streams/memory.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/anyio/_core/_subprocesses.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:101(SubprocessError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:104(CalledProcessError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:141(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:425(CompletedProcess)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:648(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/subprocess.py:702(Popen)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_trace.py:11(Trace)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http11.py:36(HTTPConnectionState)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http11.py:47(__init__)
        1    0.000    0.000    0.922    0.922 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http11.py:65(handle_request)
        1    0.000    0.000    0.001    0.001 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http11.py:140(_send_request_headers)
        1    0.000    0.000    0.000    0.000 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http11.py:152(_send_request_body)
        1    0.000    0.000    0.920    0.920 /home/varvara/s21/DS_Bootcamp.Day03-1/src/ex00/virtual-env/armondvi/lib/python3.10/site-packages/httpcore/_sync/http11.py:170(_receive_response_headers)
